time_s,omega_1_rad_s,omega_2_rad_s,omega_3_rad_s,psi_rad,epsilon_rad,theta_rad,moon_x_inertial_m,moon_y_inertial_m,moon_z_inertial_m,moon_x_body_m,moon_y_body_m,moon_z_body_m,normalized_torque_1_s-2,normalized_torque_2_s-2,normalized_torque_3_s-2,omega_dot_1_s-2,omega_dot_2_s-2,omega_dot_3_s-2,rotation_axis_body_x,rotation_axis_body_y,rotation_axis_body_z,figure_axis_body_x,figure_axis_body_y,figure_axis_body_z
7.452000000000000000e+05,6.954449856180585810e-11,8.828498449032637425e-12,7.292115146699999588e-05,-9.217599151443334977e-06,4.101523165631362211e-01,5.434085052633002277e+01,-1.524147058252856433e+08,3.480944662705680728e+08,0.000000000000000000e+00,-1.564124088442849815e+08,-3.053341020514785051e+08,1.634204530771641433e+08,-3.052638167077992621e-16,1.563764040225586860e-16,0.000000000000000000e+00,-3.073855165777872073e-16,1.730896145881817106e-16,0.000000000000000000e+00,9.536944653602412158e-07,1.210691037020149114e-07,9.999999999995379252e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.488000000000000000e+05,6.852142276955345293e-11,9.581825877414781555e-12,7.292115146699999588e-05,-8.634234171726682940e-06,4.101524077944119218e-01,5.460336613663049121e+01,-1.557431496645572484e+08,3.466180481921899915e+08,0.000000000000000000e+00,-2.278604171978245974e+08,-2.569035823996582627e+08,1.627273167745826542e+08,-2.557550577910745289e-16,2.268417342583755802e-16,0.000000000000000000e+00,-2.580578003056394228e-16,2.433090751794672092e-16,0.000000000000000000e+00,9.396645745580627938e-07,1.313998158921923129e-07,9.999999999995499156e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.524000000000000000e+05,6.770544389599824375e-11,1.056260081938099271e-11,7.292115146699999588e-05,-8.017700541752184387e-06,4.101524316782151902e-01,5.486588171651332857e+01,-1.590572936631705463e+08,3.451098047470513582e+08,0.000000000000000000e+00,-2.850294814070219398e+08,-1.921144471498053074e+08,1.620192393673318326e+08,-1.904233589780383713e-16,2.825205082831192412e-16,0.000000000000000000e+00,-1.929618052285070006e-16,2.987917499150814903e-16,0.000000000000000000e+00,9.284746953921595120e-07,1.448496164265366358e-07,9.999999999995584643e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.560000000000000000e+05,6.714597673594461929e-11,1.171129244713147059e-11,7.292115146699999588e-05,-7.413186265643324979e-06,4.101523871320042480e-01,5.512839730741863065e+01,-1.623568335269638598e+08,3.435698744172686338e+08,0.000000000000000000e+00,-3.242706908968826532e+08,-1.150305489432261735e+08,1.612962858688273430e+08,-1.135092271609896741e-16,3.199820904343587393e-16,0.000000000000000000e+00,-1.163237315533183528e-16,3.361188786926696142e-16,0.000000000000000000e+00,9.208024747977516318e-07,1.606021327354687556e-07,9.999999999995632383e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.596000000000000000e+05,6.687585989745464620e-11,1.295812495683189445e-11,7.292115146699999588e-05,-6.865025821801226132e-06,4.101522778021241544e-01,5.539091295000376647e+01,-1.656414663026815653e+08,3.419983985943466425e+08,0.000000000000000000e+00,-3.430605104107816815e+08,-3.050322931197440624e+07,1.605585226583599150e+08,-2.996213733843681962e-17,3.369750141270124190e-16,0.000000000000000000e+00,-3.307628547981300045e-17,3.530468868320823737e-16,0.000000000000000000e+00,9.170982431303173480e-07,1.777004983621296298e-07,9.999999999995635713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.632000000000000000e+05,6.690937598042939129e-11,1.422757701745993059e-11,7.292115146699999588e-05,-6.413642106463780978e-06,4.101521118121149723e-01,5.565342868133895848e+01,-1.689108904057888389e+08,3.403955215661974549e+08,0.000000000000000000e+00,-3.401633071484894753e+08,5.613342363139869273e+07,1.598060174750011265e+08,5.487926256885056054e-17,3.325632081854430535e-16,-0.000000000000000000e+00,5.146003465795982956e-17,3.486431356089116834e-16,-0.000000000000000000e+00,9.175578639988888510e-07,1.951090558943281614e-07,9.999999999995601296e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.668000000000000000e+05,6.724146683496880071e-11,1.544321931300419133e-11,7.292115146699999588e-05,-6.092758140692318688e-06,4.101519012022331601e-01,5.591594453235023821e+01,-1.721648056481630206e+08,3.387613905038917661e+08,0.000000000000000000e+00,-3.157129209929664135e+08,1.393987054343371987e+08,1.590388394113835096e+08,1.356299325258942452e-16,3.071773302227626163e-16,-0.000000000000000000e+00,1.319185566223071152e-16,3.233370670415625368e-16,-0.000000000000000000e+00,9.221119727568811624e-07,2.117796963201549392e-07,9.999999999995524691e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.704000000000000000e+05,6.784818689455638955e-11,1.653257886304478120e-11,7.292115146699999588e-05,-5.927070835337713465e-06,4.101516610988375500e-01,5.617846052568619086e+01,-1.754029132656556666e+08,3.370961554481463432e+08,0.000000000000000000e+00,-2.712078702800877690e+08,2.140116688503981233e+08,1.582570589073568285e+08,2.072020993717514324e-16,2.625783929915430881e-16,-0.000000000000000000e+00,2.032289242472623148e-16,2.788839391887981972e-16,-0.000000000000000000e+00,9.304321932605458672e-07,2.267185656073864323e-07,9.999999999995414779e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.740000000000000000e+05,6.868835793784314745e-11,1.743171886587033581e-11,7.292115146699999588e-05,-5.930547251282646210e-06,4.101514086709241447e-01,5.644097667415547193e+01,-1.786249159455242455e+08,3.353999692955477834e+08,0.000000000000000000e+00,-2.094202229665007889e+08,2.752258765681608319e+08,1.574607477435206175e+08,2.651277464426741904e-16,2.017365244393369415e-16,-0.000000000000000000e+00,2.609384864156267038e-16,2.182439838841958107e-16,-0.000000000000000000e+00,9.419538303491434445e-07,2.390488701176189854e-07,9.999999999995277111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.776000000000000000e+05,6.970631177400146243e-11,1.808924288665536804e-11,7.292115146699999588e-05,-6.105460870359430773e-06,4.101511619457717250e-01,5.670349297984304826e+01,-1.818305178537302613e+08,3.336729877845137715e+08,0.000000000000000000e+00,-1.342236191403132677e+08,3.191313274082084298e+08,1.566499790346331298e+08,3.058393676427602284e-16,1.286331465293188411e-16,-0.000000000000000000e+00,3.014920888271874391e-16,1.453852446898437305e-16,-0.000000000000000000e+00,9.559134815021758864e-07,2.480657878096277482e-07,9.999999999995122790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.812000000000000000e+05,7.083553821427080495e-11,1.846947091769020108e-11,7.292115146699999588e-05,-6.442234363021443646e-06,4.101509385653820949e-01,5.696600943396595085e+01,-1.850194246621019840e+08,3.319153694809939861e+08,0.000000000000000000e+00,-5.035106131910139322e+07,3.429043508691511154e+08,1.558248272228986025e+08,3.268912207268826184e-16,4.799974062089368399e-17,-0.000000000000000000e+00,3.224525639982174262e-16,6.502321897198415885e-17,-0.000000000000000000e+00,9.713990630865352339e-07,2.532800229579361118e-07,9.999999999994961808e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.848000000000000000e+05,7.200299870921167648e-11,1.855458957640019762e-11,7.292115146699999588e-05,-6.920099719142421357e-06,4.101507545694803025e-01,5.722852601747868562e+01,-1.881913435753586590e+08,3.301272757639109492e+08,0.000000000000000000e+00,3.690243152245852351e+07,3.449894871319791079e+08,1.549853680711320043e+08,3.271072480759650045e-16,-3.498962511285236030e-17,0.000000000000000000e+00,3.226481352926081498e-16,-1.768557801106980087e-17,0.000000000000000000e+00,9.874089651719056309e-07,2.544472927691948834e-07,9.999999999994801936e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.884000000000000000e+05,7.313382481398496957e-11,1.834564586180130695e-11,7.292115146699999588e-05,-7.508530233189916712e-06,4.101506232890150261e-01,5.749104270238641590e+01,-1.913459833579939008e+08,3.283088708103427887e+08,0.000000000000000000e+00,1.220136676778824925e+08,3.252016152089895010e+08,1.541316786558027565e+08,3.066466394897608485e-16,-1.150519536663385490e-16,0.000000000000000000e+00,3.022377408911442840e-16,-9.747614193625281857e-17,0.000000000000000000e+00,1.002916483663071722e-06,2.515819552039534946e-07,9.999999999994655386e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.920000000000000000e+05,7.415609777142425267e-11,1.786232905539558821e-11,7.292115146699999588e-05,-8.169345593147033459e-06,4.101505544264761327e-01,5.775355945367547150e+01,-1.944830543610164523e+08,3.264603215804486275e+08,0.000000000000000000e+00,1.995806081600693464e+08,2.847415968982356191e+08,1.532638373599576950e+08,2.669833749579208629e-16,-1.871335446705849718e-16,0.000000000000000000e+00,2.626906289770154528e-16,-1.693120562364240821e-16,0.000000000000000000e+00,1.016935364836395183e-06,2.449540180871841980e-07,9.999999999994528821e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.956000000000000000e+05,7.500540235199794976e-11,1.714156362431877677e-11,7.292115146699999588e-05,-8.859344888004126132e-06,4.101505533864643893e-01,5.801607623172797901e+01,-1.976022685485442579e+08,3.245817978021395206e+08,0.000000000000000000e+00,2.646651009994515181e+08,2.261241552595371604e+08,1.523819238660244644e+08,2.108016554646493447e-16,-2.467310109809680436e-16,0.000000000000000000e+00,2.066821266995860290e-16,-2.287054142911862998e-16,0.000000000000000000e+00,1.028582254161186969e-06,2.350698429668453697e-07,9.999999999994433342e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.992000000000000000e+05,7.562886475191436779e-11,1.623501228156638024e-11,7.292115146699999588e-05,-9.533285926918614683e-06,4.101506209026885008e-01,5.827859299505408330e+01,-2.007033395242513120e+08,3.226734719554942250e+08,0.000000000000000000e+00,3.131072880747069716e+08,1.530222603317708969e+08,1.514860191484951973e+08,1.418145440945929089e-16,-2.901745616274224210e-16,0.000000000000000000e+00,1.379128813547839558e-16,-2.719991319733510270e-16,0.000000000000000000e+00,1.037132069782210956e-06,2.226379034744713059e-07,9.999999999994374500e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.028000000000000000e+05,7.598841962978652144e-11,1.520565775349053494e-11,7.292115146699999588e-05,-1.014700536932233489e-05,4.101507529871171176e-01,5.854110970315330320e+01,-2.037859825576636195e+08,3.207355192569223642e+08,0.000000000000000000e+00,3.417916629717221260e+08,7.003760040390892327e+07,1.505762054664915204e+08,6.451804722487872472e-17,-3.148555993567228383e-16,0.000000000000000000e+00,6.086376306037317906e-17,-2.965937600439718138e-16,0.000000000000000000e+00,1.042062804838342292e-06,2.085219095911173809e-07,9.999999999994353406e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.064000000000000000e+05,7.606310285954057812e-11,1.412368984645112162e-11,7.292115146699999588e-05,-1.066046444968502174e-05,4.101509412047937286e-01,5.880362631930763939e+01,-2.068499146103022695e+08,3.187681176430771351e+08,0.000000000000000000e+00,3.488477487885683179e+08,-1.758856299267977476e+07,1.496525663562121093e+08,-1.610304975042003118e-17,-3.193844008974644921e-16,-0.000000000000000000e+00,-1.949731108307604922e-17,-3.011046134138241242e-16,-0.000000000000000000e+00,1.043086968997186655e-06,1.936844051733708517e-07,9.999999999994372279e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000000e+05,7.585023085282467729e-11,1.306196740351407291e-11,7.292115146699999588e-05,-1.104051021445621067e-05,4.101511732553580480e-01,5.906614281311383508e+01,-2.098948543616710603e+08,3.167714477545173168e+08,0.000000000000000000e+00,3.337724467881177664e+08,-1.043060258694642931e+08,1.487151866232624054e+08,-9.489827683365552973e-17,-3.036682664373092817e-16,-0.000000000000000000e+00,-9.803738080493832429e-17,-2.854396372011988417e-16,-0.000000000000000000e+00,1.040167761024837395e-06,1.791245357585707766e-07,9.999999999994430011e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.136000000000000000e+05,7.536540010713050166e-11,1.209135000942541710e-11,7.292115146699999588e-05,-1.126316181726156620e-05,4.101514338211642574e-01,5.932865916258003125e+01,-2.129205222350865304e+08,3.147456929191216826e+08,0.000000000000000000e+00,2.974660261574532986e+08,-1.846069298993167281e+08,1.477641523348681331e+08,-1.668824603403933946e-16,-2.689057357701031182e-16,-0.000000000000000000e+00,-1.697883016780885137e-16,-2.507936229876165870e-16,-0.000000000000000000e+00,1.033519062589067202e-06,1.658140301705282014e-07,9.999999999994523270e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.172000000000000000e+05,7.464131718611920943e-11,1.127620031911802059e-11,7.292115146699999588e-05,-1.131526418591070431e-05,4.101517056234960101e-01,5.959117535564224966e+01,-2.159266404233475327e+08,3.126910391352562904e+08,0.000000000000000000e+00,2.421791733571046591e+08,-2.533754918563996553e+08,1.467995508119729161e+08,-2.275531955805620712e-16,-2.174979292460569007e-16,-0.000000000000000000e+00,-2.302631369017446977e-16,-1.995598309517915597e-16,-0.000000000000000000e+00,1.023589393262086173e-06,1.546355219612097248e-07,9.999999999994642064e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.208000000000000000e+05,7.372554464240349512e-11,1.067034439614681546e-11,7.292115146699999588e-05,-1.119539501826376768e-05,4.101519706140283605e-01,5.985369139099620384e+01,-2.189129329142434001e+08,3.106076750546965599e+08,0.000000000000000000e+00,1.713741531712446213e+08,-3.062139747475665212e+08,1.458214706212205589e+08,-2.731744566552105779e-16,-1.528834247878284205e-16,-0.000000000000000000e+00,-2.757387962706875219e-16,-1.351654085945179795e-16,-0.000000000000000000e+00,1.011030999362771339e-06,1.463271517451290363e-07,9.999999999994780842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.244000000000000000e+05,7.267731757040919422e-11,1.031374546943187164e-11,7.292115146699999588e-05,-1.091396257035296243e-05,4.101522112193590752e-01,6.011620727818691279e+01,-2.218791255158953369e+08,3.084957919653063416e+08,0.000000000000000000e+00,8.950859586628608406e+07,-3.397241261850559711e+08,1.448300015668234229e+08,-3.010083429463127861e-16,-7.930797975321170153e-17,-0.000000000000000000e+00,-3.034869832890519359e-16,-6.184187766004044433e-17,-0.000000000000000000e+00,9.966561979381528881e-07,1.414369529545082289e-07,9.999999999994934052e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.280000000000000000e+05,7.156364408044665528e-11,1.023009826423132255e-11,7.292115146699999588e-05,-1.049248751463066192e-05,4.101524115527747094e-01,6.037872303695016285e+01,-2.248249458819327950e+08,3.063555837734739184e+08,0.000000000000000000e+00,1.755368432842493057e+06,-3.517260589581634998e+08,1.438252346823166907e+08,-3.094804677135104465e-16,-1.544532256764758051e-18,-0.000000000000000000e+00,-3.119390056271192531e-16,1.565392739273349288e-17,-0.000000000000000000e+00,9.813839008397606164e-07,1.402898618359840572e-07,9.999999999995086153e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.316000000000000000e+05,7.045494728782693471e-11,1.042548979650158553e-11,7.292115146699999588e-05,-9.962118418309070871e-06,4.101525585096779669e-01,6.064123869585106519e+01,-2.277501235364988744e+08,3.041872469863085747e+08,0.000000000000000000e+00,-8.632390322947344184e+07,-3.414004534089378119e+08,1.428072622222000360e+08,-2.982689148580988733e-16,7.541799281598876675e-17,0.000000000000000000e+00,-3.007744100420756705e-16,9.235000604151839603e-17,0.000000000000000000e+00,9.661798513930114577e-07,1.429693523313959704e-07,9.999999999995231592e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.352000000000000000e+05,6.942053364540695741e-11,1.088820232403713523e-11,7.292115146699999588e-05,-9.361483241026464432e-06,4.101526426711292195e-01,6.090375429031377763e+01,-2.306543898990849853e+08,3.019909806935976744e+08,0.000000000000000000e+00,-1.691310844529123008e+08,-3.093447780741649866e+08,1.417761776534670889e+08,-2.683117303143358267e-16,1.466966864674896936e-16,0.000000000000000000e+00,-2.709284264137549849e-16,1.633801052912298794e-16,0.000000000000000000e+00,9.519944796372359474e-07,1.493147338596191371e-07,9.999999999995357047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.388000000000000000e+05,6.852418098106974177e-11,1.158965966052322647e-11,7.292115146699999588e-05,-8.734025034605747681e-06,4.101526589531896416e-01,6.116626986017818268e+01,-2.335374783091907501e+08,2.997669865495269299e+08,0.000000000000000000e+00,-2.413872624012781978e+08,-2.575396521596178114e+08,1.407320756470235288e+08,-2.217332411134374429e-16,2.078265603254072631e-16,0.000000000000000000e+00,-2.245185142305925713e-16,2.242945641108635916e-16,0.000000000000000000e+00,9.397023991324218463e-07,1.589341285396842631e-07,9.999999999995458078e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.424000000000000000e+05,6.782012903310712364e-11,1.248644416218082848e-11,7.292115146699999588e-05,-8.125005590764367063e-06,4.101526069572852817e-01,6.142878544695203402e+01,-2.363991240508081019e+08,2.975154687541651726e+08,0.000000000000000000e+00,-2.984693592865687609e+08,-1.892271687591100633e+08,1.396750520689947903e+08,-1.616947580028975470e-16,2.550422919583959889e-16,0.000000000000000000e+00,-1.646955499391993904e-16,2.713410951787640532e-16,0.000000000000000000e+00,9.300474233977005662e-07,1.712321310206669750e-07,9.999999999995528022e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.460000000000000000e+05,6.734972645642674827e-11,1.352324319674145311e-11,7.292115146699999588e-05,-7.578383675576989010e-06,4.101524909974292865e-01,6.169130109094813719e+01,-2.392390643767265677e+08,2.952366340347154140e+08,0.000000000000000000e+00,-3.367061590622297525e+08,-1.087086007704163641e+08,1.386052039719239771e+08,-9.218007336220097105e-17,2.855118934831118716e-16,0.000000000000000000e+00,-9.543003296722138335e-17,3.016976476848334935e-16,0.000000000000000000e+00,9.235965848245767620e-07,1.854502147138380139e-07,9.999999999995563549e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.496000000000000000e+05,6.713894323672327551e-11,1.463652521600009773e-11,7.292115146699999588e-05,-7.133783135684633559e-06,4.101523198024262240e-01,6.195381682850393901e+01,-2.420570385326576829e+08,2.929306916265338659e+08,0.000000000000000000e+00,-3.536147764167554975e+08,-2.107406585161447525e+07,1.375226295858606994e+08,-1.773030098210549755e-17,2.975076789516958581e-16,0.000000000000000000e+00,-2.124780895100196229e-17,3.136427768914922686e-16,0.000000000000000000e+00,9.207060213123042862e-07,2.007171434013526911e-07,9.999999999995560218e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.532000000000000000e+05,6.719689927747416724e-11,1.575870041393546828e-11,7.292115146699999588e-05,-6.823759965308838520e-06,4.101521059135946889e-01,6.221633268947525153e+01,-2.448527877811774313e+08,2.905978532539180517e+08,0.000000000000000000e+00,-3.480623114785428643e+08,6.811889703388634324e+07,1.364274283093418777e+08,5.685424639539881297e-17,2.905041226358818179e-16,-0.000000000000000000e+00,5.306705281854666754e-17,3.066531488019599883e-16,-0.000000000000000000e+00,9.215007981306164204e-07,2.161060281811363136e-07,9.999999999995521360e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.568000000000000000e+05,6.751549252887198536e-11,1.682249218297855261e-11,7.292115146699999588e-05,-6.671556811718278783e-06,4.101518648195432992e-01,6.247884869517699258e+01,-2.476260554254815578e+08,2.882383331106678843e+08,0.000000000000000000e+00,-3.203421342155297995e+08,1.531975706355360746e+08,1.353197007002654374e+08,1.268254798889151537e-16,2.651970571855776815e-16,-0.000000000000000000e+00,1.227826316420075056e-16,2.814226489493021695e-16,-0.000000000000000000e+00,9.258698082873109916e-07,2.306942751800046451e-07,9.999999999995448086e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.604000000000000000e+05,6.807013789237150390e-11,1.776523490678436678e-11,7.292115146699999588e-05,-6.689499789347280169e-06,4.101516138876706852e-01,6.274136485691298759e+01,-2.503765868329553604e+08,2.858523478404184580e+08,0.000000000000000000e+00,-2.721596346395570636e+08,2.287348125323474407e+08,1.341995484666573107e+08,1.877919317711967644e-16,2.234438342518487428e-16,-0.000000000000000000e+00,1.835225198423585846e-16,2.398027205958939661e-16,-0.000000000000000000e+00,9.334759054530911451e-07,2.436225230866745528e-07,9.999999999995345945e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.640000000000000000e+05,6.882155601514577511e-11,1.853282157393714792e-11,7.292115146699999588e-05,-6.878148184184649512e-06,4.101513711660790262e-01,6.300388117519617026e+01,-2.531041294585531652e+08,2.834401165167484879e+08,0.000000000000000000e+00,-2.065280187042445838e+08,2.898953797242478132e+08,1.330670744573328942e+08,2.359964716144277879e-16,1.681292187204993634e-16,-0.000000000000000000e+00,2.315425902040232326e-16,1.846686888572020708e-16,-0.000000000000000000e+00,9.437804344910497064e-07,2.541487785243655368e-07,9.999999999995223821e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.676000000000000000e+05,6.971848369837703905e-11,1.908305056308358226e-11,7.292115146699999588e-05,-7.226255711858642933e-06,4.101511541385309267e-01,6.326639763971303410e+01,-2.558084328679860830e+08,2.810018606230661273e+08,0.000000000000000000e+00,-1.275804611714692265e+08,3.327457150476543903e+08,1.319223826524539292e+08,2.685496343330579540e-16,1.029665737115026391e-16,-0.000000000000000000e+00,2.639635197029869775e-16,1.197215970773174645e-16,-0.000000000000000000e+00,9.560804004842606910e-07,2.616943119954725369e-07,9.999999999995088373e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.712000000000000000e+05,7.070111934235268977e-11,1.938816286603137549e-11,7.292115146699999588e-05,-7.711546023543568534e-06,4.101509785183197199e-01,6.352891423003485727e+01,-2.584892487607160807e+08,2.785378040322725177e+08,0.000000000000000000e+00,-4.031028053743925691e+07,3.545073269384541512e+08,1.307655781539811790e+08,2.836039407592994216e-16,3.224800602080474256e-17,-0.000000000000000000e+00,2.789445003267453793e-16,4.923918029383267862e-17,-0.000000000000000000e+00,9.695557176481546759e-07,2.658784519440229728e-07,9.999999999994946265e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.748000000000000000e+05,7.170507136316201097e-11,1.943641607424730063e-11,7.292115146699999588e-05,-8.302248992698100575e-06,4.101508571642416556e-01,6.379143091702650992e+01,-2.611463309927543402e+08,2.760481729862068892e+08,0.000000000000000000e+00,4.974456570093128085e+07,3.537374112540954351e+08,1.295967671760244668e+08,2.804586044139851908e-16,-3.943968330689665196e-17,0.000000000000000000e+00,2.757875675784653169e-16,-2.220723529017126721e-17,0.000000000000000000e+00,9.833233557148980184e-07,2.665401695286317080e-07,9.999999999994809707e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.784000000000000000e+05,7.266554768634917222e-11,1.923260591197873812e-11,7.292115146699999588e-05,-8.959291836867573874e-06,4.101507991934392194e-01,6.405394766485588320e+01,-2.637794355992611051e+08,2.735331960748736858e+08,0.000000000000000000e+00,1.368527535070661604e+08,3.304249387577980757e+08,1.284160570350904465e+08,2.595886838107234892e-16,-1.075143610295494791e-16,0.000000000000000000e+00,2.549666274442249163e-16,-9.005108752174005041e-17,0.000000000000000000e+00,9.964947923126926584e-07,2.637452306368490510e-07,9.999999999994686473e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.820000000000000000e+05,7.352151204011174784e-11,1.879751562944438525e-11,7.292115146699999588e-05,-9.638993953951954007e-06,4.101508093523063003e-01,6.431646443346518538e+01,-2.663883208169461787e+08,2.709931042154536843e+08,0.000000000000000000e+00,2.154543618442701399e+08,2.859957774606337547e+08,1.272235561402288079e+08,2.225977443549372162e-16,-1.676935771003418067e-16,0.000000000000000000e+00,2.180802506160717856e-16,-1.500245948337239784e-16,0.000000000000000000e+00,1.008233010052558218e-06,2.577786451704743052e-07,9.999999999994584332e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.856000000000000000e+05,7.421953845539515643e-11,1.816634355440278306e-11,7.292115146699999588e-05,-1.029607960015751773e-05,4.101508876888482757e-01,6.457898118133380194e+01,-2.689727471062664390e+08,2.684281306311028898e+08,0.000000000000000000e+00,2.805159212996671200e+08,2.232261975627228916e+08,1.260193739830791205e+08,1.720981043945156517e-16,-2.162660961627902433e-16,0.000000000000000000e+00,1.677322964397376106e-16,-1.984293614110692188e-16,0.000000000000000000e+00,1.017805354992810243e-06,2.491231033647881091e-07,9.999999999994509947e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.892000000000000000e+05,7.471711855562367199e-11,1.738622493916719204e-11,7.292115146699999588e-05,-1.088680060719185876e-05,4.101510295490962132e-01,6.484149786834198892e+01,-2.715324771734198332e+08,2.658385108295377195e+08,0.000000000000000000e+00,3.278530548103104234e+08,1.460699510677397847e+08,1.248036211278170347e+08,1.115274256173335834e-16,-2.503225811776693650e-16,0.000000000000000000e+00,1.073490988717414385e-16,-2.323662659967215621e-16,0.000000000000000000e+00,1.024628890965813735e-06,2.384249917806851605e-07,9.999999999994466648e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.928000000000000000e+05,7.498521515950711300e-11,1.651302165393004575e-11,7.292115146699999588e-05,-1.137195374384400919e-05,4.101512258978229353e-01,6.510401445853801761e+01,-2.740672759921327829e+08,2.632244825814121068e+08,0.000000000000000000e+00,3.544000056083196402e+08,5.940965505546441674e+07,1.235764092010030299e+08,4.491446280730521829e-17,-2.679309593018676854e-16,0.000000000000000000e+00,4.094598774911566708e-17,-2.499102140784967316e-16,0.000000000000000000e+00,1.028305418262623336e-06,2.264503689494501934e-07,9.999999999994455546e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.964000000000000000e+05,7.500990767815201745e-11,1.560759858998770394e-11,7.292115146699999588e-05,-1.171958459639058724e-05,4.101514639414382546e-01,6.536653092261772713e+01,-2.765769108252397776e+08,2.605862858984857500e+08,0.000000000000000000e+00,3.584086603962076902e+08,-3.125191825684612989e+07,1.223378508813330382e+08,-2.339004912596833721e-17,-2.682458115032140315e-16,-0.000000000000000000e+00,-2.714092931135581562e-17,-2.502191320755272685e-16,-0.000000000000000000e+00,1.028644037691257194e-06,2.140339020433900944e-07,9.999999999994479971e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+05,7.479303618420452977e-11,1.473183601297018279e-11,7.292115146699999588e-05,-1.190719147112533650e-05,4.101517280101002472e-01,6.562904723994576273e+01,-2.790611512460523844e+08,2.579241630115874112e+08,0.000000000000000000e+00,3.395641133810119629e+08,-1.201411447257531285e+08,1.210880598892927915e+08,-8.899932110846633880e-17,-2.515455935823979413e-16,-0.000000000000000000e+00,-9.253973454726885056e-17,-2.335710335749238870e-16,-0.000000000000000000e+00,1.025669982981697355e-06,2.020241825121059900e-07,9.999999999994535482e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
